dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,proto,service,state,is_anomaly
0.705166,10,8,802,1338,24.107799,62,252,8190.979492,13284.81543,2,2,78.351778,93.11757,4269.540875,165.389094,255,1222141393,4017135780,255,0.112751,0.052606,0.060145,80,167,1,266,2,1,1,1,1,2,0,0,1,1,2,0,tcp,http,FIN,0
2.528867,108,114,9504,12298,87.390914,31,29,29787.25195,38565.88672,26,31,23.631392,22.574249,1497.700618,1460.990472,255,1043641938,3189315021,255,0.000664,0.000541,0.000123,88,108,0,0,2,0,3,2,2,2,0,0,0,8,2,0,tcp,ssh,FIN,0
0.035952,52,42,37232,3380,2586.782246,31,29,8125500.5,734312.375,18,8,0.697902,0.850366,45.147033,2.011413,255,102444141,2254661894,255,0.001239,0.001083,0.000156,716,80,0,0,1,0,4,1,1,1,0,0,0,3,2,0,tcp,smtp,FIN,0
8e-06,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,4,2,1,1,1,3,0,0,0,2,3,0,udp,-,INT,0
0.005519,22,24,2054,2478,8153.651198,31,29,2842544.0,3442652.75,6,6,0.24619,0.214609,15.183166,12.445858,255,1706843118,1707128528,255,0.000691,0.000573,0.000118,93,103,0,0,5,0,5,2,1,2,0,0,0,2,5,0,tcp,-,FIN,0
0.001008,2,2,146,178,2976.1905,31,29,579365.0625,706349.1875,0,0,0.003,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,1,0,0,0,4,1,0,udp,dns,CON,0
0.506268,28,30,4616,3080,112.588584,31,29,70350.08594,47058.07813,7,7,18.739482,17.439242,1081.228612,28.000846,255,1307894799,1571922388,255,0.000649,0.000525,0.000124,165,103,0,0,12,0,4,1,1,6,0,0,0,3,9,0,tcp,-,FIN,0
0.001098,2,2,146,178,2732.24049,31,29,531876.125,648451.75,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,1,0,0,0,1,1,0,udp,dns,CON,0
0.262307,24,26,4408,2872,186.80402,31,29,128856.6484,84237.17969,7,7,11.390826,10.47348,714.410582,18.841324,255,2425927988,284158261,255,0.000589,0.000467,0.000122,184,110,0,0,5,0,4,1,1,4,0,0,0,3,5,0,tcp,-,FIN,0
0.016787,38,40,2438,19266,4586.882707,31,29,1131351.625,8952165.0,7,13,0.445108,0.427184,0.0,25.825325,255,1441322286,1479445058,255,0.000675,0.00055,0.000125,64,482,0,0,6,0,2,1,1,2,0,0,0,2,5,0,tcp,-,FIN,0
0.00659,18,18,3936,2456,5311.07748,31,29,4513505.5,2816388.5,7,7,0.303824,0.354588,15.794042,0.469699,255,3954989564,3957981581,255,0.000687,0.000559,0.000128,219,136,0,0,4,0,6,1,1,4,0,0,0,6,14,0,tcp,-,FIN,0
0.417748,10,6,670,268,35.906814,254,252,11547.63184,4289.66748,2,1,43.217556,56.089801,2357.08185,83.176898,255,3821094570,2770613135,255,0.172519,0.137296,0.035223,67,45,0,0,6,1,4,2,1,3,0,0,0,2,11,0,tcp,-,FIN,0
0.024001,54,42,37938,3380,3958.168336,31,29,12411483.0,1099954.125,19,8,0.463647,0.572146,25.09447,0.928663,255,2496253591,2497246258,255,0.000677,0.00054,0.000137,703,80,0,0,1,0,2,1,1,2,0,0,0,3,1,0,tcp,smtp,FIN,0
0.001092,2,2,146,178,2747.252623,31,29,534798.5,652014.625,0,0,0.006,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,1,1,1,0,0,0,4,3,0,udp,dns,CON,0
0.853197,10,10,828,1318,22.269183,62,252,6994.867676,11129.90332,2,2,94.799667,87.478336,6116.250573,144.709156,255,3045307615,4067846994,255,0.138456,0.065649,0.072807,83,132,1,214,1,1,1,1,1,1,0,0,1,2,2,0,tcp,http,FIN,0
1.163182,16,10,860,556,21.492767,254,252,5550.291992,3445.720459,4,3,76.032397,114.834,3941.491209,158.769344,255,2156546457,1890206110,255,0.193016,0.129668,0.063348,54,56,0,0,2,1,1,1,1,1,0,0,0,18,1,0,tcp,-,FIN,0
0.022664,16,18,1540,1644,1456.053695,31,29,509707.0313,548182.125,4,4,1.490067,1.306059,93.773081,2.53195,255,545134195,550839910,255,0.000579,0.000457,0.000122,96,91,0,0,19,0,6,6,1,6,0,0,0,11,7,0,tcp,-,FIN,0
0.767805,122,126,7810,14540,321.696272,31,29,80707.99219,150298.5781,30,32,6.342289,6.13804,406.31308,402.798122,255,399879382,2546287190,255,0.000699,0.000545,0.000154,64,115,0,0,9,0,3,1,1,2,0,0,0,3,13,0,tcp,-,FIN,0
3e-06,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,9,6,1,1,1,38,0,0,0,3,5,0,tcp,-,REQ,0
0.00107,2,2,146,178,2803.738322,31,29,545794.375,665420.5625,0,0,0.008,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,1,0,0,0,2,3,0,udp,dns,CON,0
1.627357,14,18,1684,10168,19.049293,31,29,7688.540527,47212.75,3,5,125.152159,95.694412,9698.132013,8491.469299,255,4130774792,2024194328,255,0.000658,0.000548,0.00011,120,565,1,3924,1,0,2,1,1,1,0,0,1,2,2,0,tcp,http,FIN,0
30.979368,4,4,184,112,0.225957,0,0,35.63662,21.691856,0,0,15516.049,15516.05,15516.05,15516.062,0,0,0,0,0.0,0.0,0.0,46,28,0,0,2,0,2,2,2,2,0,0,0,2,2,0,arp,-,CON,0
1.549927,16,18,1540,1644,21.291325,31,29,7453.254395,8015.861328,4,4,110.686286,91.138,8660.776718,198.049859,255,244522876,3378616172,255,0.000709,0.000578,0.000131,96,91,0,0,14,0,3,13,1,2,0,0,0,17,4,0,tcp,-,FIN,0
0.00106,2,2,146,178,2830.188576,31,29,550943.375,671698.0625,0,0,0.011,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,32,0,3,1,1,1,0,0,0,6,7,0,udp,-,CON,0
0.000875,2,2,130,162,3428.571323,31,29,594285.6875,740571.375,0,0,0.002,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,1,1,1,2,0,0,0,2,3,0,udp,dns,CON,0
0.017775,16,18,1540,1644,1856.540174,31,29,649901.5625,698959.25,4,4,1.164133,1.017471,70.615077,1.988445,255,939882409,3094523903,255,0.000593,0.000472,0.000121,96,91,0,0,12,0,7,6,1,6,0,0,0,9,7,0,tcp,-,FIN,0
0.635873,16,18,1540,1644,51.897154,31,29,18167.14844,19538.49219,4,4,42.370534,37.369707,2646.911412,64.855297,255,3225167547,1152113097,255,0.000712,0.000587,0.000125,96,91,0,0,5,0,4,3,1,3,0,0,0,5,11,0,tcp,-,FIN,0
0.002841,6,8,320,1946,4575.853606,31,29,751847.9375,4795494.5,1,2,0.5054,0.332286,28.040984,0.54251,255,1919399305,4068927867,255,0.000636,0.000512,0.000124,53,243,0,0,6,0,6,1,1,8,0,0,0,5,9,0,tcp,ftp-data,FIN,0
1.612394,16,10,976,556,15.504895,254,252,4539.833496,2485.744873,5,3,107.492933,167.671891,5873.875181,272.097438,255,449982087,3746416445,255,0.194696,0.102798,0.091898,61,56,0,0,2,1,1,1,1,1,0,0,0,2,1,0,tcp,-,FIN,0
0.96508,10,8,550,354,17.61512,254,252,4103.286621,2569.735107,2,1,102.476889,121.158141,5902.785819,189.972469,255,2349761445,2340216898,255,0.194058,0.116966,0.077092,55,44,0,0,10,1,2,3,1,4,0,0,0,3,4,0,tcp,-,FIN,0
0.017232,48,50,2958,33044,5629.061939,31,29,1344939.625,15034354.0,7,18,0.367239,0.356277,20.840995,20.136746,255,2063252564,4231529572,255,0.000599,0.000484,0.000115,62,661,0,0,12,0,1,1,1,6,0,0,0,1,6,0,tcp,-,FIN,0
0.74325,10,10,814,1142,25.563404,62,252,7889.673828,11064.91699,2,2,82.583333,73.608555,5382.580171,126.007281,255,2584350582,1874460413,255,0.100624,0.049907,0.050717,81,114,1,125,5,1,3,3,1,5,0,0,1,3,5,0,tcp,http,FIN,0
0.828189,14,10,774,556,27.771438,254,252,6945.274414,4839.475098,4,3,63.706846,77.520891,3239.260668,120.093016,255,3572693019,3003696411,255,0.143876,0.107285,0.036591,55,56,0,0,2,1,1,1,1,2,0,0,0,10,2,0,tcp,-,FIN,0
0.040559,48,50,2958,32642,2391.577627,31,29,571414.4375,6309820.0,7,18,0.874674,0.815571,0.0,56.554944,255,2371089313,247862430,255,0.001542,0.000593,0.000949,62,653,0,0,7,0,4,1,1,1,0,0,0,5,6,0,tcp,-,FIN,0
0.793768,14,12,774,682,31.495349,254,252,7246.449707,6309.148438,4,4,61.020998,66.27882,3008.168637,83.552258,255,3704423166,1507014726,255,0.138632,0.064693,0.073939,55,57,0,0,2,1,1,1,1,2,1,1,0,1,2,0,tcp,ftp,FIN,0
0.078278,24,24,2024,4312,600.424147,31,29,198267.7188,422392.0,6,6,3.388478,3.308043,274.577108,8.44676,255,3125888262,3131284966,255,0.002351,0.002192,0.000159,84,180,0,0,6,0,2,1,1,6,0,0,0,5,7,0,tcp,-,FIN,0
0.069084,48,50,2958,33044,1404.087705,31,29,335475.625,3750101.25,7,18,1.463213,1.398959,82.059072,80.343133,255,1537570449,1591222953,255,0.000655,0.000532,0.000123,62,661,0,0,5,0,3,1,1,3,0,0,0,3,3,0,tcp,-,FIN,0
4e-06,2,0,1152,0,250000.0006,254,0,1152000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,576,0,0,0,5,2,4,4,1,5,0,0,0,22,5,0,udp,-,INT,0
0.002374,2,2,132,164,1263.690019,31,29,222409.4375,276326.875,0,0,0.011,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,3,1,1,1,0,0,0,6,1,0,udp,dns,CON,0
0.001005,2,2,130,162,2985.074718,31,29,517412.9375,644776.125,0,0,0.004,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,2,1,1,1,0,0,0,2,5,0,udp,dns,CON,0
0.001034,2,2,146,178,2901.354085,31,29,564796.9375,688588.0625,0,0,0.008,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,3,0,0,0,4,2,0,udp,dns,CON,0
0.033666,52,54,2934,3742,3118.873662,31,29,683894.75,872809.375,11,15,0.680735,0.625962,55.47684,1.438747,255,505443419,2651786233,255,0.00062,0.000487,0.000133,56,69,0,0,1,0,7,1,1,5,1,1,0,6,1,0,tcp,ftp,FIN,0
2.180324,12,10,1490,808,9.631596,254,252,5012.099121,2671.162598,3,2,192.41527,229.402109,10456.41644,415.159125,255,3486050656,1132446328,255,0.410667,0.115695,0.294972,124,81,0,0,3,1,1,1,1,2,0,0,0,1,2,0,tcp,-,FIN,0
1.644269,12,8,994,728,11.555287,254,252,4437.22998,3099.249512,3,2,144.807906,211.581719,7941.230576,317.378344,255,623642473,515923364,255,0.266192,0.163188,0.103004,83,91,0,0,4,1,1,1,1,3,0,0,0,1,3,0,tcp,-,FIN,0
0.009329,36,38,2334,16290,7825.062008,31,29,1946618.125,13602316.0,7,12,0.255086,0.242583,15.046239,13.699489,255,1520217505,1520538927,255,0.000713,0.000585,0.000128,65,429,0,0,2,0,2,1,1,2,0,0,0,2,9,0,tcp,-,FIN,0
0.0,2,2,56,92,0.086553,0,0,6.462646,10.617205,0,0,34660.564,34660.564,0.0,8.325931,0,0,0,0,0.0,0.0,0.0,28,46,0,0,2,0,2,2,2,2,0,0,0,2,2,0,arp,-,CON,0
0.066691,78,80,4550,71834,2354.14087,31,29,538843.375,8509335.0,7,33,0.861675,0.837,53.085767,50.850794,255,1275611881,3425506590,255,0.000685,0.000557,0.000128,58,898,0,0,9,0,3,1,1,2,0,0,0,5,14,0,tcp,-,FIN,0
1.01711,14,18,1684,10168,30.478513,31,29,12301.52148,75539.52344,3,5,77.956154,59.800706,8775.166395,7682.47973,255,128939912,2279961701,255,0.000627,0.000492,0.000135,120,565,1,3924,3,0,3,1,1,3,0,0,1,2,3,0,tcp,http,FIN,0
0.599908,10,6,606,268,25.003834,254,252,7281.116699,2987.124756,2,1,61.155333,100.311398,3158.517587,153.130812,255,1723757160,675726442,255,0.203934,0.098348,0.105586,61,45,0,0,6,1,3,3,2,7,0,0,0,4,6,0,tcp,-,FIN,0
0.003502,14,8,8928,424,5996.573574,31,29,18940034.0,847515.75,4,1,0.269385,0.405,16.680635,0.709533,255,2547048915,2561558457,255,0.000609,0.000477,0.000132,638,53,0,0,3,0,6,1,1,5,0,0,0,7,3,0,tcp,ftp-data,FIN,0
0.10535,66,68,3926,57474,1262.45844,31,29,293649.7188,4300256.0,7,27,1.640266,1.564582,107.453935,96.632621,255,1731651152,1751691835,255,0.000645,0.00052,0.000125,59,845,0,0,5,0,5,1,1,4,0,0,0,3,10,0,tcp,-,FIN,0
1e-05,2,0,978,0,100000.0025,254,0,391200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,489,0,0,0,11,2,3,3,1,11,0,0,0,3,11,0,udp,-,INT,0
1.143724,14,18,1684,10168,27.104442,31,29,10939.70215,67177.04688,3,5,87.951,67.245471,8835.544562,7736.3685,255,2445918907,2446963220,255,0.000686,0.000548,0.000138,120,565,1,3924,1,0,2,1,1,1,0,0,1,1,2,0,tcp,http,FIN,0
27.413933,4,0,180,0,0.109433,254,0,39.396027,0.0,3,0,9137.977,0.0,12923.047,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,11,6,1,1,1,10,0,0,0,1,10,0,tcp,-,REQ,0
1e-05,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,2,1,1,1,1,0,0,0,2,1,0,udp,-,INT,0
0.001043,2,2,146,178,2876.318242,31,29,559923.3125,682646.1875,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,7,1,1,1,0,0,0,1,5,0,udp,dns,CON,0
0.365846,10,8,814,1300,46.467638,62,252,16028.60156,24884.78711,2,2,40.649556,41.056145,1987.888222,56.129094,255,2561411708,1235360301,255,0.099336,0.077607,0.021729,81,163,1,247,3,1,1,1,1,3,0,0,1,2,3,0,tcp,http,FIN,0
0.004939,4,4,568,312,1417.290915,31,29,690018.1875,379024.0938,0,0,1.266667,1.133,1.782147,1.589576,0,0,0,0,0.0,0.0,0.0,142,78,0,0,13,0,8,1,1,4,0,0,0,5,11,0,udp,-,CON,0
0.31781,28,28,4456,2976,173.059376,31,29,108165.2578,72244.42188,7,7,11.75926,11.751667,704.006456,18.788098,255,3507951195,3511225800,255,0.000644,0.000513,0.000131,159,106,0,0,7,0,4,1,1,3,0,0,0,4,6,0,tcp,-,FIN,0
0.047963,60,62,3598,48710,2522.777931,31,29,590288.3125,7993661.5,7,24,0.807085,0.776049,54.749406,55.747835,255,1923378882,1923685725,255,0.000755,0.000615,0.00014,60,786,0,0,4,0,2,1,1,1,0,0,0,5,5,0,tcp,-,FIN,0
0.252904,60,62,3614,50036,478.442417,31,29,112422.1094,1557239.125,7,24,4.281407,4.13641,285.477185,280.830547,255,1137038316,3286912132,255,0.000718,0.000573,0.000145,60,807,0,0,2,0,7,1,1,2,0,0,0,2,10,0,tcp,-,FIN,0
0.001103,2,2,146,178,2719.854899,31,29,529465.0625,645512.25,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,6,0,0,0,3,2,0,udp,dns,CON,0
0.130059,22,24,2054,2478,345.996807,31,29,120622.1719,146087.5469,6,6,6.177,5.628435,440.130312,420.033128,255,4190562544,2045472692,255,0.000741,0.000597,0.000144,93,103,0,0,13,0,1,1,1,6,0,0,0,1,9,0,tcp,-,FIN,0
0.004501,4,4,568,320,1555.209937,31,29,757165.0625,426571.875,0,0,1.127,1.014667,1.585335,1.425056,0,0,0,0,0.0,0.0,0.0,142,80,0,0,5,0,2,1,1,2,0,0,0,3,3,0,udp,-,CON,0
3.654641,354,746,18890,1087890,300.713538,31,29,41234.14844,2378197.0,2,370,10.352164,4.904912,632.598406,401.555687,255,98080598,2251011769,255,0.000591,0.000478,0.000113,53,1458,1,524288,1,0,2,1,1,1,0,0,1,1,1,0,tcp,http,FIN,0
0.541514,10,6,534,268,27.700116,254,252,7106.00293,3309.240479,2,1,60.063222,88.349797,3028.187255,135.207578,255,611707236,3149636427,255,0.19768,0.099762,0.097918,53,45,0,0,4,1,4,1,1,13,0,0,0,4,4,0,tcp,-,FIN,0
0.832126,48,52,3744,19084,118.972364,31,29,35244.66016,179943.8906,11,15,18.082195,16.303922,1422.190543,1352.778935,255,2386393168,237139860,255,0.000747,0.000616,0.000131,78,367,0,0,5,0,3,1,1,2,0,0,0,2,4,0,tcp,-,FIN,0
1.442911,10,8,490,354,11.781738,254,252,2445.057129,1718.747681,2,1,154.833444,194.490141,9985.714238,267.662062,255,1392965174,3655015418,255,0.137232,0.081471,0.055761,49,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,tcp,-,FIN,0
0.011321,2,2,146,178,264.994263,31,29,51585.55078,62891.97266,0,0,0.001,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,6,1,1,1,0,0,0,1,1,0,udp,dns,CON,0
0.053883,44,46,2766,24004,1651.726853,31,29,401462.4063,3486517.0,7,16,1.244419,1.184578,0.0,73.148147,255,2265344642,2295712146,255,0.000724,0.000574,0.00015,63,522,0,0,5,0,5,1,1,2,0,0,0,2,4,0,tcp,-,FIN,0
0.000898,2,2,146,178,3340.757136,31,29,650334.0625,792873.0,0,0,0.004,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,2,1,1,0,0,0,4,1,0,udp,dns,CON,0
0.083052,22,14,1470,1728,421.422714,31,29,135240.5625,154601.9375,5,4,3.954857,6.284308,402.700365,15.240774,255,3024065144,874788034,255,0.000782,0.00064,0.000142,67,123,0,0,4,0,2,1,1,2,0,0,0,8,1,0,tcp,-,FIN,0
9e-06,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,23,2,9,9,1,23,0,0,0,9,23,0,udp,-,INT,0
0.004676,18,18,4096,2456,7485.029596,31,29,6619332.5,3969204.25,7,7,0.256706,0.243412,12.770869,0.32014,255,1398710745,3551521907,255,0.00066,0.000535,0.000125,228,136,0,0,12,0,3,1,1,4,0,0,0,3,7,0,tcp,-,FIN,0
0.00091,2,2,130,162,3296.703288,31,29,571428.5625,712087.9375,0,0,0.003,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,5,2,1,3,0,0,0,5,2,0,udp,dns,CON,0
0.15235,16,18,1540,1644,216.606507,31,29,75825.40625,81549.07031,4,4,10.132267,8.894588,654.162845,15.619265,255,976293609,997295766,255,0.001309,0.001132,0.000177,96,91,0,0,6,0,2,2,1,5,0,0,0,3,8,0,tcp,-,FIN,0
1.149745,12,8,5226,354,16.525404,254,252,33336.08984,2157.0,3,1,99.911452,152.983859,6906.636026,204.083266,255,3200467476,2940871494,255,0.150256,0.078849,0.071407,436,44,0,0,1,1,21,1,1,1,0,0,0,2,1,0,tcp,-,FIN,0
0.051641,68,70,4014,59460,2652.930884,31,29,612691.5,9079762.0,7,28,0.765836,0.731435,48.304406,45.635477,255,2223598257,2237622775,255,0.001311,0.001169,0.000142,59,849,0,0,4,0,2,1,1,1,0,0,0,5,2,0,tcp,-,FIN,0
0.000956,2,2,130,162,3138.075302,31,29,543933.0625,677824.25,0,0,0.006,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,5,1,1,1,0,0,0,2,4,0,udp,dns,CON,0
0.001052,2,2,130,162,2851.711087,31,29,494296.5938,615969.625,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,2,1,1,1,0,0,0,2,3,0,udp,dns,CON,0
0.001029,2,2,146,178,2915.451794,31,29,567541.3125,691933.875,0,0,0.008,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,5,1,1,1,0,0,0,1,3,0,udp,dns,CON,0
0.00393,8,10,1052,824,4325.699611,31,29,1874809.125,1510432.5,2,2,0.512714,0.375889,32.62848,0.673333,255,2467976821,323529795,255,0.000671,0.000543,0.000128,132,82,1,83,2,0,4,1,1,1,0,0,1,9,4,0,tcp,http,FIN,0
1.893689,320,746,17122,1087890,562.394342,31,29,72108.98438,4589695.5,2,370,5.935357,2.541125,295.585143,171.413972,255,77468271,78499458,255,0.00067,0.000546,0.000124,54,1458,1,524288,1,0,1,1,1,1,0,0,1,1,2,0,tcp,http,FIN,0
0.019959,48,50,2958,32368,4859.962712,31,29,1161180.375,12714464.0,7,18,0.417936,0.395714,24.765659,23.969521,255,517278300,517566110,255,0.000817,0.000561,0.000256,62,647,0,0,15,0,4,1,1,2,0,0,0,4,15,0,tcp,-,FIN,0
0.070687,46,48,2854,30622,1315.65911,31,29,315984.5313,3393551.75,7,17,1.561133,1.492319,0.0,90.156758,255,2906471705,2935609292,255,0.000678,0.000544,0.000134,62,638,0,0,7,0,1,1,1,1,0,0,0,2,7,0,tcp,-,FIN,0
0.001798,4,4,520,304,3893.214783,31,29,1735261.5,1014460.563,0,0,0.457333,0.225,0.64111,0.311137,0,0,0,0,0.0,0.0,0.0,130,76,0,0,7,0,3,1,1,3,0,0,0,10,7,0,udp,-,CON,0
0.553941,6,2,978,86,12.636725,62,252,11770.20606,621.004761,2,1,110.7882,0.005,7395.340294,0.0,255,1375579277,4639901,255,0.522009,0.459697,0.062312,163,43,0,0,5,3,2,2,1,3,0,0,0,3,3,0,tcp,-,CON,0
0.001013,2,2,146,178,2961.500406,31,29,576505.4375,702862.75,0,0,0.006,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,1,0,0,0,2,3,0,udp,dns,CON,0
0.004892,4,4,568,304,1430.907605,31,29,696647.5625,372853.625,0,0,1.263333,1.116667,1.776726,1.567891,0,0,0,0,0.0,0.0,0.0,142,76,0,0,13,0,5,1,1,3,0,0,0,14,12,0,udp,-,CON,0
0.001028,2,2,132,164,2918.287859,31,29,513618.6563,638132.25,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,5,0,5,2,1,6,0,0,0,9,4,0,udp,dns,CON,0
8e-06,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,11,2,3,2,2,5,0,0,0,4,6,0,udp,-,INT,0
5.822799,8,0,360,0,1.202171,254,0,432.781525,0.0,7,0,831.828437,0.0,1228.089,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,33,6,27,2,2,32,0,0,0,27,32,0,tcp,-,REQ,0
0.006989,24,20,2158,1918,6152.525486,31,29,2368293.0,2086707.75,6,5,0.30387,0.316632,0.0,19.047024,255,1659467824,3805081540,255,0.000647,0.000485,0.000162,90,96,0,0,4,0,3,1,1,2,0,0,0,3,4,0,tcp,-,FIN,0
0.005989,22,24,2054,2478,7513.775002,31,29,2619469.0,3172482.75,6,6,0.269381,0.245682,16.748167,14.721236,255,1528020605,3674290549,255,0.00069,0.000575,0.000115,93,103,0,0,10,0,1,1,1,4,0,0,0,4,12,0,tcp,-,FIN,0
0.032987,54,42,37938,3380,2879.92252,31,29,9030467.0,800315.3125,19,8,0.615962,0.790171,43.543176,1.657309,255,1145573073,3296606665,255,0.000728,0.000585,0.000143,703,80,0,0,2,0,3,1,1,2,0,0,0,2,1,0,tcp,smtp,FIN,0
2.981913,220,224,23632,28508,148.562345,31,29,63113.84375,76141.72656,52,63,13.616041,13.489462,1213.361642,1211.146579,255,2442926775,2447429993,255,0.000788,0.000625,0.000163,107,127,0,0,1,0,2,1,1,1,0,0,0,1,1,0,tcp,ssh,FIN,0
0.050009,60,62,3598,46036,2419.564428,31,29,566138.0625,7245735.5,7,24,0.841915,0.810787,54.101728,53.114358,255,3280570853,3280813549,255,0.000677,0.000547,0.00013,60,743,0,0,3,0,3,1,1,2,0,0,0,2,12,0,tcp,-,FIN,0
0.582397,10,8,794,1104,29.189712,62,252,9821.479492,13269.29981,2,2,64.710778,72.263859,3341.216381,92.379531,255,3896342535,1405751008,255,0.164995,0.075814,0.089181,79,138,1,150,5,1,1,1,1,5,0,0,1,1,5,0,tcp,http,FIN,0
0.018508,16,18,1540,1644,1783.012722,31,29,624162.5,671277.25,4,4,1.2126,1.062765,74.282071,2.047015,255,4152755713,2012944496,255,0.00055,0.000437,0.000113,96,91,0,0,8,0,11,6,1,6,0,0,0,8,14,0,tcp,-,FIN,0
1.285191,6,2,998,86,5.446661,62,252,5178.996582,267.66449,2,1,257.0382,0.005,15214.49967,0.0,255,3538941025,3747087257,255,1.04995,0.263019,0.786931,166,43,0,0,3,3,1,1,1,3,0,0,0,1,3,0,tcp,-,CON,0
0.001733,4,4,528,304,4039.23822,31,29,1828043.75,1052510.125,0,0,0.456667,0.200667,0.640167,0.276725,0,0,0,0,0.0,0.0,0.0,132,76,0,0,15,0,5,1,1,3,0,0,0,6,9,0,udp,-,CON,0
0.000945,2,2,130,162,3174.603249,31,29,550264.5625,685714.3125,0,0,0.001,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,2,1,1,2,0,0,0,5,2,0,udp,dns,CON,0
0.053894,72,74,4238,63516,2690.466558,31,29,620477.25,9300924.0,7,30,0.754549,0.729781,46.648118,45.391927,255,711483139,2857177600,255,0.000755,0.000611,0.000144,59,858,0,0,6,0,1,1,1,1,0,0,0,1,10,0,tcp,-,FIN,0
0.001792,4,4,544,304,3906.249946,31,29,1821428.5,1017857.125,0,0,0.455667,0.23,0.637339,0.318911,0,0,0,0,0.0,0.0,0.0,136,76,0,0,6,0,2,1,1,3,0,0,0,2,7,0,udp,-,CON,0
0.013271,16,18,1540,1644,2486.624927,31,29,870469.4375,936176.625,4,4,0.862933,0.754176,59.667579,1.374122,255,317428217,2473580890,255,0.000561,0.000447,0.000114,96,91,0,0,11,0,7,6,1,6,0,0,0,10,13,0,tcp,-,FIN,0
1.079756,52,42,37268,3380,86.130569,31,29,270816.75,24449.96875,18,8,21.164844,26.322098,1606.705151,50.458676,255,2973431705,834508014,255,0.001674,0.000546,0.001128,717,80,0,0,1,0,6,1,1,1,0,0,0,1,3,0,tcp,smtp,FIN,0
0.773502,34,10,34210,440,55.591324,254,252,343414.75,4095.658447,14,1,22.759546,77.622109,2079.09846,90.82475,255,896412887,282215575,255,0.162581,0.074894,0.087687,1006,44,0,0,5,1,1,1,1,4,0,0,0,1,4,0,tcp,-,FIN,0
